0	REL$/music/composer/compositions	Priscilla	San Francisco
0	REL$/music/composer/compositions	Peter Manso	Biography
0	REL$/music/composer/compositions	Edmund White	Skinned Alive
0	REL$/music/composer/compositions	Abraham Lincoln	John Cage
0	REL$/music/composer/compositions	Awadagin Pratt	Brahms
0	REL$/music/composer/compositions	Lisa	Baldwin
0	REL$/music/composer/compositions	Laura	Atlanta
0	REL$/music/composer/compositions	Jane Shapiro	Coral Springs
0	REL$/music/composer/compositions	Esther	Metuchen
0	REL$/music/composer/compositions	Nancy Fogelson	Robert Falcon Scott
0	REL$/music/composer/compositions	Mary Jones	Kershaw County School District
0	REL$/music/composer/compositions	Joan Mellen	Boyle
0	REL$/music/composer/compositions	Brooklyn Academy of Music	Monsters of Grace
0	REL$/music/composer/compositions	Massoud Barzani	Kurds
0	REL$/music/composer/compositions	Erik Trinkaus	Neandertals
0	REL$/music/composer/compositions	Miho	I. M. Pei
0	REL$/music/composer/compositions	E. E. Cummings	Santa Claus
0	REL$/music/composer/compositions	German	Bernhard Strigel
0	REL$/music/composer/compositions	Salk Institute	Louis I. Kahn
0	REL$/music/composer/compositions	Alice Wong	New York
0	REL$/music/composer/compositions	Lou Piniella	Bobby Meacham
0	REL$/music/composer/compositions	Mike Wallace	Frank Lloyd Wright
0	REL$/music/composer/compositions	Suzanne Pillsbury	Andrew Hauptman
0	REL$/music/composer/compositions	Vicki Hearne	Jane Goodall
0	REL$/music/composer/compositions	Hugh Hefner	Marston
0	REL$/music/composer/compositions	Murat Belge	Turkish
0	REL$/music/composer/compositions	Hanna Schygulla	German
0	REL$/music/composer/compositions	Childe Hassam	American
0	REL$/music/composer/compositions	Rob Johnson	Mike Thompson
0	REL$/music/composer/compositions	Betty	St. Louis
0	REL$/music/composer/compositions	Gulf	Palestinians
0	REL$/music/composer/compositions	Graham	Philadelphia Eagles
0	REL$/music/composer/compositions	John Russell	Ancient Abbey
0	REL$/music/composer/compositions	Norris	Connecticut
0	REL$/music/composer/compositions	Polish	Zbigniew Herbert
0	REL$/music/composer/compositions	Western Conference	Chicago Blackhawks
0	REL$/music/composer/compositions	Roger Rosenblatt	Life Itself
0	REL$/music/composer/compositions	Gordon	Khartoum
0	REL$/music/composer/compositions	Edgar	College Park
0	REL$/music/composer/compositions	Sandy Miller	Brooklyn
0	REL$/music/composer/compositions	Latin America	British Petroleum
0	REL$/music/composer/compositions	Mr. Jones	Los Angeles
0	REL$/music/composer/compositions	Freud	Library of Congress
0	REL$/music/composer/compositions	Mr. Raymond	Pratt Institute
0	REL$/music/composer/compositions	Sinclair Lewis	Nobel
0	REL$/music/composer/compositions	Steve Lucas	Bohemia
0	REL$/music/composer/compositions	Cynthia Rowley	Seventh Avenue
0	REL$/music/composer/compositions	George Armstrong Custer	Battle of the Little Bighorn
0	REL$/music/composer/compositions	Alfredo Rodriguez	Harlem
0	REL$/music/composer/compositions	Mark Crispin Miller	Johns Hopkins University
0	REL$/music/composer/compositions	Cahors	Manhattan
0	REL$/music/composer/compositions	David Johnson	Gramercy Pictures
0	REL$/people/person/religion	Luis Reyes	Manhattan
0	REL$/people/person/religion	Downes	Olin
0	REL$/people/person/religion	Malone	J. P.
0	REL$/people/person/religion	Anthony Minghella	World War II
0	REL$/people/person/religion	Adel Darwish	Middle East
0	REL$/people/person/religion	David Kaufmann	Southland
0	REL$/people/person/religion	Tre	Angela Bassett
0	REL$/people/person/religion	Liar	Tom Brokaw
0	REL$/people/person/religion	Alternative	Russians
0	REL$/people/person/religion	Hill	Rosa Parks
0	REL$/people/person/religion	Ludovic Kennedy	British
0	REL$/people/person/religion	Robert S. Peck	American Civil Liberties Union
0	REL$/people/person/religion	Jay Levy	AIDS
0	REL$/people/person/religion	Philip S. Khoury	Middle East
0	REL$/people/person/religion	John Gielgud	Old
0	REL$/people/person/religion	Aeneas Williams	Johnson
0	REL$/people/person/religion	David Young	Reynolds
0	REL$/people/person/religion	Ernest Hemingway	Loyalists
0	REL$/people/person/religion	Gordon Gekko	Desmond Tutu
0	REL$/people/person/religion	Alice Wong	New York
0	REL$/people/person/religion	Lionel Barrymore	Macbeth
0	REL$/people/person/religion	Manhattan	Fisher
0	REL$/people/person/religion	New York	Henry Kaufman & Company
0	REL$/people/person/religion	Roberta Smith	Basquiat
0	REL$/people/person/religion	Jim Brochu	ABC
0	REL$/people/person/religion	University of Massachusetts	Legal Services Corporation
0	REL$/people/person/religion	Lou Piniella	Dibble
0	REL$/people/person/religion	Washington	Wunder
0	REL$/people/person/religion	David Wright	William Schuman
0	REL$/people/person/religion	David Carney	New Hampshire
0	REL$/people/person/religion	Fair	Stephen Cole
0	REL$/people/person/religion	Modern	Abby Aldrich Rockefeller
0	REL$/people/person/religion	Brandenburg	Justice
0	REL$/people/person/religion	Miami	Eastern
0	REL$/people/person/religion	David Phelps	Special Olympics
0	REL$/people/person/religion	Mark Vicente	Peter Hollywood
0	REL$/people/person/religion	Gorchakov	Catacombs
0	REL$/people/person/religion	Double Platinum	Diana Ross
0	REL$/people/person/religion	Tokyo	Salomon Smith Barney
0	REL$/people/person/religion	Michael Feinstein	Ira Gershwin
0	REL$/people/person/religion	Andiamo	Broadway
0	REL$/people/person/religion	Capitol Hill	Stanley Greenberg
0	REL$/people/person/religion	David Gray	New York City Ballet
0	REL$/people/person/religion	Eric Friedman	Mad River
0	REL$/people/person/religion	Moscow	American Jewish Joint Distribution Committee
0	REL$/people/person/religion	Dubai	Citibank
0	REL$/people/person/religion	Washington	Immigration and Naturalization Service
0	REL$/people/person/religion	TriBeCa	Douglas Elliman
0	REL$/people/person/religion	Budapest	Warner Brothers
0	REL$/people/person/religion	Manhattan	O'Melveny & Myers
0	REL$/people/person/religion	Seymour Martin Lipset	Stanford University
0	REL$/people/person/religion	Wilson	AIDS
0	REL$/people/person/religion	Steppenwolf	Sam Shepard
0	REL$/people/person/religion	Hanna Schygulla	German
0	REL$/people/person/religion	Lycoming	Pennsylvania
0	REL$/people/person/religion	Metropolitan Opera	Macbeth
0	REL$/people/person/religion	Andrew Lees	Britain
0	REL$/people/person/religion	Michael Waldman	Public Citizen
0	REL$/people/person/religion	Berlin	Broadway
0	REL$/people/person/religion	Billingsley	Spelman College
0	REL$/people/person/religion	Marina	Juan Hernandez
0	REL$/people/person/religion	Riordan Roett	Johns Hopkins University
0	REL$/people/person/religion	Steve Gainer	Chris Davis
0	REL$/people/person/religion	Franz-Josef Kniola	North Rhine-Westphalia
0	REL$/film/film/produced_by	Jean Baudrillard	French
0	REL$/film/film/produced_by	Pennsylvania Avenue	Brooklyn
0	REL$/film/film/produced_by	Andrew Gonzalez	Brooklyn
0	REL$/film/film/produced_by	Ludovic Kennedy	British
0	REL$/film/film/produced_by	Hill	Helen
0	REL$/film/film/produced_by	Mr. Jones	Stella
0	REL$/film/film/produced_by	John Charles	Virginia
0	REL$/film/film/produced_by	Martin	Christine
0	REL$/film/film/produced_by	Jean Cocteau	French
0	REL$/film/film/produced_by	Lou Piniella	Bobby Meacham
0	REL$/film/film/produced_by	Carey Schofield	British
0	REL$/film/film/produced_by	Hugh Hefner	Marston
0	REL$/film/film/produced_by	John Harvey	British
0	REL$/film/film/produced_by	Steve LeVine	American
0	REL$/film/film/produced_by	Daniel Myrick	New York
0	REL$/film/film/produced_by	Quiet City	Maurice Peress
0	REL$/film/film/produced_by	Jim Edwards	Louisville
0	REL$/film/film/produced_by	Cherie	Mary-Louise Parker
0	REL$/film/film/produced_by	Latino	Benjamin Bratt
0	REL$/film/film/produced_by	Piet Zwart	Dutch
0	REL$/film/film/produced_by	Meyers	Sunnyvale
0	REL$/film/film/produced_by	Andy Kaplan	Dodge
0	REL$/film/film/produced_by	Orlando Antigua	Bronx
0	REL$/film/film/produced_by	Vincent Ward	New Zealand
0	REL$/film/film/produced_by	Nathan	Cincinnati
0	REL$/film/film/produced_by	Simms	Lionel Manuel
0	REL$/film/film/produced_by	Belcher	Bream
0	REL$/film/film/produced_by	Bob Baffert	Santa Anita
0	REL$/film/film/produced_by	Polish	Zbigniew Herbert
0	REL$/film/film/produced_by	Andrew	Broomfield
0	REL$/film/film/produced_by	Brookhaven	Island
0	REL$/film/film/produced_by	George	Flagler Beach
0	REL$/film/film/produced_by	Kenneth	Riverdale
0	REL$/film/film/produced_by	J. Herbert	Newport News
0	REL$/film/film/produced_by	Brewers	Mike Matheny
0	REL$/film/film/produced_by	Jack	Devers
0	REL$/film/film/produced_by	Harold	Boston
0	REL$/film/film/produced_by	Albert Whittle	Scotland
0	REL$/film/film/produced_by	Roger	Bloomfield Hills
0	REL$/film/film/produced_by	Murray Gell-Mann	California Institute of Technology
0	REL$/film/film/produced_by	Laura	Atlanta
0	REL$/film/film/produced_by	Raymond	Montauk
0	REL$/film/film/produced_by	Cotton Mather	Nashville
0	REL$/film/film/produced_by	Robert	Beverly Hills
0	REL$/film/film/produced_by	Max Patkin	Paoli
0	REL$/film/film/produced_by	CALIFORNIA ANGELS	Cleveland Gary
0	REL$/film/film/produced_by	James Brown	Adrienne
0	REL$/film/film/produced_by	DC Talk	Christian
0	REL$/film/film/produced_by	John Russell	Ancient Abbey
0	REL$/film/film/produced_by	Kraft	Myra
0	REL$/film/film/produced_by	Alex Haynes	Ford Motor Company
0	REL$/film/film/produced_by	Bradshaw	Henderson
0	REL$/film/film/produced_by	Sam	Olivia
0	REL$/film/film/produced_by	West End	H. Rap Brown
0	REL$/film/film/produced_by	Eleanor	Great Gatsby
0	REL$/film/film/produced_by	Spectator	Marvin R. Shanken
0	REL$/film/film/produced_by	Zia Mian	Princeton
0	REL$/film/film/produced_by	Howard	Jake Lloyd
0	REL$/film/film/produced_by	Moon Landrieu	Mayor
0	REL$/film/film/produced_by	Erik Kramer	Alonzo Mayes
0	REL$/film/film/produced_by	Loup Garou	Cajun
0	REL$/film/film/produced_by	Icon	Russia
0	REL$/film/film/produced_by	Long Island	American Cancer Society
0	REL$/film/film/produced_by	The Guardian	Frank Kermode
0	REL$/film/film/produced_by	Asia Pacific Economic Cooperation	APEC
0	REL$/film/film/produced_by	Frenchman	Potato
0	REL$/film/film/produced_by	Nelson	Stanley
0	REL$/film/film/produced_by	Westchester	National Association for the Advancement of Colored People
0	REL$/business/person/company	William Cunningham	Roman Catholic
0	REL$/business/person/company	David Smith	New Jersey
0	REL$/location/location/containedby	Cotabato	Manila
0	REL$/location/location/containedby	Lott	Pascagoula
0	REL$/location/location/containedby	Centre College	Louisville
0	REL$/location/location/containedby	Tennessee Valley Authority	Alabama
0	REL$/location/location/containedby	Kenyon College	Hackley
0	REL$/location/location/containedby	Apollo Theater	West
0	REL$/location/location/containedby	Dubai	Citibank
0	REL$/location/location/containedby	Duke	Alaska
0	REL$/people/person/nationality	Deng Xiaoping	America
0	REL$/people/person/nationality	Lott	Washington
0	REL$/people/person/nationality	Stuart Klipper	Antarctica
0	REL$/people/person/nationality	Janet Reno	England
0	REL$/people/person/nationality	Michael Birkin	Thomas L Harrison
0	REL$/people/person/nationality	Tariq Aziz	Russians
0	REL$/people/person/nationality	Alex Haynes	Ford Motor Company
0	REL$/people/person/nationality	Sam Johnson	House of Representatives
0	REL$/people/person/nationality	Michael R. Taylor	Food Safety and Inspection Service
0	REL$/people/person/nationality	Antonin Scalia	Jimmy Carter
0	REL$/people/person/nationality	McCarthy	Yankee
0	REL$/people/person/nationality	Sierra	Tigers
0	REL$/people/person/nationality	Chris Spielman	Buffalo
0	REL$/people/person/nationality	Emperor	World War II
0	REL$/book/author/works_written	Kevin Lima	Walt Disney Pictures
0	REL$/book/author/works_written	Christine Brooke-Rose	British
0	REL$/book/author/works_written	Don Baker	The Washington Post
0	REL$/book/author/works_written	Lacy	Baseball Writers Association of America
0	REL$/book/author/works_written	Hilary Bailey	British
0	REL$/book/author/works_written	James Joll	London
0	REL$/book/author/works_written	Royal Shakespeare Company	Antony
0	REL$/book/author/works_written	Scott	Leucadia
0	REL$/book/author/works_written	Max Gottlieb	Grainne Marmion
0	REL$/organization/parent/child	Marimba	Kim Polese
0	REL$/organization/parent/child	Coast Guard	New York Harbor
0	REL$/organization/parent/child	Hoover	Coolidge
0	REL$/organization/parent/child	Alternative	Russians
0	REL$/organization/parent/child	Claridge	Seagram
0	REL$/organization/parent/child	Venter	Steinberg
0	REL$/organization/parent/child	Milwaukee	Harley Davidson
0	REL$/organization/parent/child	World War II	Cannes
0	REL$/people/deceased_person/place_of_death	Robert Kennedy	Virginia
0	REL$/people/deceased_person/place_of_death	Ruth Morley	Eugene Lee
0	REL$/people/deceased_person/place_of_death	Johnnie L. Cochran Jr.	Hitler
0	REL$/people/deceased_person/place_of_death	Hugh Hefner	Marston
0	REL$/people/deceased_person/place_of_death	Bret Saberhagen	Minnesota
0	REL$/people/deceased_person/place_of_death	Rudolph W. Giuliani	Howard Safir
0	REL$/people/deceased_person/place_of_death	James Richardson	Weston
0	REL$/people/deceased_person/place_of_death	Box	Florida
0	REL$/people/deceased_person/place_of_death	Dan E. Weisburd	Alliance
0	REL$/people/deceased_person/place_of_death	National Rifle Association	Fairfax
0	REL$/people/deceased_person/place_of_death	Alice Wong	New York
0	REL$/people/deceased_person/place_of_death	Bennett Harrison	Carnegie Mellon University
0	REL$/people/deceased_person/place_of_death	Benjamin Britten	English
0	REL$/people/deceased_person/place_of_death	St. Anne	Virgin Mary
0	REL$/people/deceased_person/place_of_death	Australians	Ned Zelic
0	REL$/people/deceased_person/place_of_death	John Gielgud	Old
0	REL$/people/deceased_person/place_of_death	Haynes	Steve Lappas
0	REL$/people/deceased_person/place_of_death	Piet Zwart	Dutch
0	REL$/people/deceased_person/place_of_death	Arab	Beit Hanina
0	REL$/people/deceased_person/place_of_death	Empire Airlines	Hayden Lake
0	REL$/people/deceased_person/place_of_death	Circa	Copiague
0	REL$/people/deceased_person/place_of_death	Bernard Lefkowitz	Columbia
0	REL$/people/person/place_of_birth	Tim	Bakersfield
0	REL$/people/person/place_of_birth	Sharon Stone	Bill Macdonald
0	REL$/people/person/place_of_birth	Dawson	Belinda
0	REL$/people/person/place_of_birth	Vincent	Glen Ridge
0	REL$/people/person/place_of_birth	Janet Reno	England
0	REL$/people/person/place_of_birth	Thomas	Holts Summit
0	REL$/people/person/place_of_birth	Thomas	Hoboken
0	REL$/people/person/place_of_birth	Dean	Asheville
0	REL$/people/person/place_of_birth	Judith Lyons	Bayside
0	REL$/people/person/place_of_birth	Norman	Stowe
0	REL$/people/person/place_of_birth	Lenny Harris	John Hudek
0	REL$/people/person/place_of_birth	Kelso	Jim Williams
0	REL$/people/person/place_of_birth	Council of Economic Advisers	University of California
0	REL$/people/person/place_of_birth	Courbet	Napoleon
0	REL$/people/person/place_of_birth	Israel	NBC News
0	REL$/people/person/place_of_birth	Morton	Somers
0	REL$/people/person/place_of_birth	Tenafly	Columbia University
0	REL$/people/person/place_of_birth	Randolph	Nottoway
0	REL$/people/person/place_of_birth	James	Piermont
0	REL$/people/person/parents	Adele	Hartsdale
0	REL$/people/person/parents	Surviving	Lois
0	REL$/people/person/parents	Steven	Harold Ickes
0	REL$/people/person/parents	Guadalupe Loaeza	Mexico City
0	REL$/people/person/parents	David Wright	William Schuman
0	REL$/people/person/parents	Rangers	Jason Muzzatti
0	REL$/people/person/parents	Pistols	New York
0	REL$/people/person/parents	Ramirez	Hargrove
0	REL$/people/person/parents	Art Wolfe	Capitol Hill
0	REL$/people/person/parents	Colorado	Medicaid
0	REL$/people/person/parents	Edgardo Alfonzo	Henderson
0	REL$/people/person/parents	Timothy	Wyoming
0	REL$/people/person/parents	Johnnie L. Cochran Jr.	Hitler
0	REL$/people/person/parents	Baltimore	Montpelier
0	REL$/people/person/parents	Double Platinum	Diana Ross
0	REL$/people/person/parents	Mekong	Vietnamese
0	REL$/people/person/parents	Simpson	New York City
0	REL$/people/person/parents	Beijing	Li Peng
0	REL$/people/person/parents	Manhattan	Hackensack
0	REL$/people/person/parents	Kings	Random House
0	REL$/location/neighborhood/neighborhood_of	East Side	Congress
0	REL$/location/neighborhood/neighborhood_of	Klin	Hammer
0	REL$/location/neighborhood/neighborhood_of	Susquehanna River	Harrisburg
0	REL$/location/neighborhood/neighborhood_of	Utica	Vancouver
0	REL$/location/neighborhood/neighborhood_of	Moore Park	Central Business District
0	REL$/location/neighborhood/neighborhood_of	Paris Match	French
0	REL$/location/neighborhood/neighborhood_of	Timepiece	National Institute of Standards and Technology
0	REL$/location/neighborhood/neighborhood_of	Alice	English
0	REL$/location/neighborhood/neighborhood_of	Mura	Emperor Constantine
0	REL$/location/neighborhood/neighborhood_of	Little Falls	Passaic County
0	REL$/location/neighborhood/neighborhood_of	Mary Jones	Kershaw County School District
0	REL$/location/neighborhood/neighborhood_of	Bronx	St. Barnabas High School
0	REL$/location/neighborhood/neighborhood_of	Mill Valley	Marin County
0	REL$/location/neighborhood/neighborhood_of	Capitol Hill	Microsoft
0	REL$/location/neighborhood/neighborhood_of	St. Francis	Loretto
0	REL$/location/neighborhood/neighborhood_of	Kutaisi	Georgia
0	REL$/location/neighborhood/neighborhood_of	University of Massachusetts	Legal Services Corporation
0	REL$/location/neighborhood/neighborhood_of	Igor Larionov	Soviet Union
0	REL$/location/neighborhood/neighborhood_of	Berkeley	Northampton
0	REL$/location/neighborhood/neighborhood_of	Kenyon College	Hackley
0	REL$/business/company/founders	Europe	State Department
0	REL$/business/company/founders	James Richardson	Weston
0	REL$/business/company/founders	Thomson	New Jersey
0	REL$/business/company/founders	Michael Gartner	The Tribune
0	REL$/business/company/founders	Laguna Hills	Massachusetts
0	REL$/business/company/founders	John Lister	New York City
0	REL$/business/company/founders	Henry Alexander	Bureau
0	REL$/business/company/founders	Toshiba	Massachusetts Institute of Technology
0	REL$/business/company/founders	Alternative	Russians
0	REL$/business/company/founders	Sheraton	Chicago
0	REL$/business/company/founders	Dow	Museum of Fine Arts
0	REL$/business/company/founders	Oakley	American
0	REL$/business/company/founders	Pullman	Hartford
0	REL$/business/company/founders	Infinity	Baltimore
0	REL$/business/company/founders	Linda Bloodworth-Thomason	Atlanta
0	REL$/business/company/founders	TNT	Strange Justice
0	REL$/business/company/founders	Navy	South Pole
0	REL$/business/company/founders	Chicago Board of Trade	P.M.
0	REL$/business/company/founders	Steppenwolf	Sam Shepard
0	REL$/business/company/founders	World War II	Yankees
0	REL$/business/company/founders	Rambus	Mountain View
0	REL$/business/company/founders	Les Aspin	Democratic
0	REL$/business/company/founders	Kraft	Myra
0	REL$/business/company/founders	Robert Ballard	Lange
0	REL$/business/company/founders	Liar	Tom Brokaw
0	REL$/sports/sports_team/arena_stadium	Thomson	New Jersey
0	REL$/sports/sports_team/arena_stadium	Pat Riley	Falk
0	REL$/sports/sports_team/arena_stadium	Hamas	Abu Nidal
0	REL$/sports/sports_team/arena_stadium	Montana	Tampa Bay
0	REL$/sports/sports_team/arena_stadium	Joe Montana	Pro Bowl
0	REL$/sports/sports_team/arena_stadium	Levy	Monticello
0	REL$/sports/sports_team/arena_stadium	Nationalist Party	China
0	REL$/sports/sports_team/arena_stadium	Martina Ertl	Maribor
0	REL$/sports/sports_team/arena_stadium	Bristol	Hamilton College
0	REL$/sports/sports_team/arena_stadium	Eric Johnston	Middle East
0	REL$/sports/sports_team/arena_stadium	Grenadines	Havana
0	REL$/sports/sports_team/arena_stadium	Bahrain	United Arab Emirates
0	REL$/sports/sports_team/arena_stadium	Kerrigan	England
0	REL$/sports/sports_team/arena_stadium	Food and Drug Administration	Department of Health and Human Services
0	REL$/sports/sports_team/arena_stadium	Helmut Kohl	Wisconsin
0	REL$/sports/sports_team/arena_stadium	Utica	Vancouver
0	REL$/sports/sports_team/arena_stadium	John Olerud	New York Mets
0	REL$/sports/sports_team/arena_stadium	University of Massachusetts	Legal Services Corporation
0	REL$/sports/sports_team/arena_stadium	Oakley	American
0	REL$/sports/sports_team/arena_stadium	Pope	Havana
0	REL$/sports/sports_team/arena_stadium	Pierre Turgeon	Steve Thomas
0	REL$/sports/sports_team/arena_stadium	Olympia	Washington
0	REL$/sports/sports_team/arena_stadium	Lion	Australia
0	REL$/sports/sports_team/league	Paris	France
0	REL$/sports/sports_team/league	Michigan	Tim Biakabutuka
0	REL$/sports/sports_team/league	Jean Cocteau	French
0	REL$/sports/sports_team/league	Garcia	Spain
0	REL$/sports/sports_team/league	Amper	Telefonica
0	REL$/sports/sports_team/league	Bonilla	St. Louis
0	REL$/sports/sports_team/league	Chappaqua	Bronxville
0	REL$/sports/sports_team/league	Fiesta Bowl	Cornhuskers
0	REL$/sports/sports_team/league	Sega	Japan
0	REL$/sports/sports_team/league	Blue Jays	Cecil Fielder
0	REL$/sports/sports_team/league	Schultz	Townsend
0	REL$/sports/sports_team/league	ANGELS	Lance Parrish
0	REL$/sports/sports_team/league	Picasso	Andre Breton
0	REL$/sports/sports_team/league	Islander	Bill Torrey
0	REL$/sports/sports_team/league	Russian	Treasury
0	REL$/sports/sports_team/league	Utah Jazz	Larry Miller
0	REL$/sports/sports_team/league	Jones Island	Jones Beach State Park
0	REL$/sports/sports_team/league	Grisbi	Jacques Becker
0	REL$/sports/sports_team/league	Kansas City	John Wathan
0	REL$/sports/sports_team/league	National League	Denver
0	REL$/sports/sports_team/league	Red Red Wine	UB40
0	REL$/sports/sports_team/league	Washington	Taipei
0	REL$/sports/sports_team/league	Lani Guinier	Clinton
0	REL$/sports/sports_team/league	Chiquita Brands International	Japan
0	REL$/sports/sports_team/league	Ellington	Charles Mingus
0	REL$/sports/sports_team/league	Pistols	New York
0	REL$/sports/sports_team/league	Masanori Murakami	San Francisco Giants
0	REL$/sports/sports_team/league	Graham	Spring Valley
0	REL$/sports/sports_team/league	City Hall	Wall Street
0	REL$/sports/sports_team/league	Martina Ertl	Maribor
0	REL$/film/film/directed_by	Don Beebe	Super Bowl
0	REL$/film/film/directed_by	Australians	Ned Zelic
0	REL$/film/film/directed_by	Marius Russo	Dodgers
0	REL$/film/film/directed_by	Minneapolis	Chris Mullin
0	REL$/film/film/directed_by	Salt Lake City	Dan Majerle
0	REL$/film/film/directed_by	New York City Ballet	Hlinka
0	REL$/film/film/directed_by	Gordon Gekko	Desmond Tutu
0	REL$/film/film/directed_by	Dakota Territory	Chicago
0	REL$/film/film/directed_by	Liar	Tom Brokaw
0	REL$/film/film/directed_by	Hanna Schygulla	German
0	REL$/film/film/directed_by	Adele	Hartsdale
0	REL$/film/film/directed_by	Pittsburgh Pirates	Boston Braves
0	REL$/film/film/directed_by	Ontario	Caribbean
0	REL$/film/film/directed_by	Jackie	Connecticut
0	REL$/film/film/directed_by	Orchestra	Yuri Temirkanov
0	REL$/film/film/directed_by	West Coast	Dinard
0	REL$/film/film/directed_by	Renny Harlin	Arts
0	REL$/film/film/directed_by	Wayne	Virginia Tech
0	REL$/film/film/directed_by	Chickasaw Mudd Puppies	Manhattan
0	REL$/film/film/directed_by	David Wharton	Southern California
0	REL$/film/film/directed_by	James Traub	Nation
0	REL$/film/film/directed_by	Perot	Bradley
0	REL$/film/film/directed_by	Chad	Stanley
0	REL$/film/film/directed_by	Lake Forest High School	Dover
0	REL$/film/film/directed_by	Klin	Hammer
0	REL$/film/film/directed_by	Houston	Murphy
0	REL$/film/film/directed_by	Timothy	Wyoming
0	REL$/sports/sports_team_owner/teams_owned	Thomas	Beulah
0	REL$/sports/sports_team_owner/teams_owned	Old Navy	Christmas Eve
0	REL$/sports/sports_team_owner/teams_owned	George Steinbrenner	Berra
0	REL$/sports/sports_team_owner/teams_owned	America West Airlines	Association of Flight Attendants
0	REL$/sports/sports_team_owner/teams_owned	Heat	Rony Seikaly
0	REL$/sports/sports_team_owner/teams_owned	Peter Samuelson	British
0	REL$/sports/sports_team_owner/teams_owned	Michael Birkin	Thomas L Harrison
0	REL$/sports/sports_team_owner/teams_owned	Henry	Sarah
0	REL$/sports/sports_team_owner/teams_owned	Hill	Rosa Parks
0	REL$/sports/sports_team_owner/teams_owned	Richard Watkins	Republican
0	REL$/sports/sports_team_owner/teams_owned	Handley	Jeff Hostetler
0	REL$/sports/sports_team_owner/teams_owned	Garth Jax	Smith
0	REL$/sports/sports_team_owner/teams_owned	Smith	Houston Rockets
0	REL$/sports/sports_team_owner/teams_owned	Frank	Henry Kissinger
0	REL$/sports/sports_team_owner/teams_owned	Rebecca	Broadway
0	REL$/sports/sports_team_owner/teams_owned	Lou Piniella	Dibble
0	REL$/sports/sports_team_owner/teams_owned	Internet	The Washington Post
0	REL$/sports/sports_team_owner/teams_owned	Ron Brown	American
0	REL$/sports/sports_team_owner/teams_owned	Astros	Rick Sutcliffe
0	REL$/sports/sports_team_owner/teams_owned	Robert Alexander	Fleet
0	REL$/sports/sports_team_owner/teams_owned	Moody	Nassau
0	REL$/architecture/structure/architect	Council	Mayor
0	REL$/architecture/structure/architect	Cold Mountain	Underworld
0	REL$/architecture/structure/architect	Soleil	San Francisco
0	REL$/architecture/structure/architect	European Parliament	European Community
0	REL$/architecture/structure/architect	Sheraton	Chicago
0	REL$/architecture/structure/architect	St. Francis	Loretto
0	REL$/architecture/structure/architect	Beverly Hills	Christian Dior
0	REL$/architecture/structure/architect	Sands Point	Howard Gould
0	REL$/architecture/structure/architect	Judaism	America
0	REL$/architecture/structure/architect	Mary Jones	Kershaw County School District
0	REL$/architecture/structure/architect	Les Aspin	Democratic
0	REL$/architecture/structure/architect	Piet Zwart	Dutch
0	REL$/architecture/structure/architect	Laguna Hills	Massachusetts
0	REL$/architecture/structure/architect	Klin	Hammer
0	REL$/architecture/structure/architect	Ford Credit	Chrysler
0	REL$/architecture/structure/architect	Leningrad	St. Petersburg
0	REL$/architecture/structure/architect	Julie Jones	Metropolitan
0	REL$/architecture/structure/architect	Kenyon College	Hackley
0	REL$/architecture/structure/architect	Laurence Fishburne	Ike Turner
0	REL$/architecture/structure/architect	Augusta	Savannah
0	REL$/architecture/structure/architect	Exeter	Lindsay
0	REL$/architecture/structure/architect	Temptations	Chicago
0	REL$/architecture/structure/architect	Roman Catholic	Franciszek Cardinal Macharski
0	REL$/architecture/structure/architect	Oakley	American
0	REL$/architecture/structure/architect	Carmen	Julia Fischer
0	REL$/architecture/structure/architect	Richard Riley	Democratic
0	REL$/architecture/structure/architect	Pennsylvania Avenue	White House
0	REL$/architecture/structure/architect	Burger King	Hasbro
0	REL$/architecture/structure/architect	Derby Line	Newport
0	REL$/architecture/structure/architect	Pace University	New York City
0	REL$/architecture/structure/architect	Winterreise	William Parker
0	REL$/architecture/structure/architect	Azzedine Alaia	Manhattan
0	REL$/broadcast/broadcast/area_served	Andrew Marcus	Richard Robbins
0	REL$/broadcast/broadcast/area_served	Julie Jones	Metropolitan
0	REL$/broadcast/broadcast/area_served	Lake Forest High School	Dover
0	REL$/broadcast/broadcast/area_served	Hudson	Saratoga
0	REL$/broadcast/broadcast/area_served	Latino	Benjamin Bratt
0	REL$/broadcast/broadcast/area_served	Murray L. Weidenbaum	Washington University
0	REL$/broadcast/broadcast/area_served	E. E. Cummings	Santa Claus
0	REL$/broadcast/broadcast/area_served	Bootstrap Institute	Fremont
0	REL$/broadcast/broadcast/area_served	Peter Manso	Biography
0	REL$/broadcast/broadcast/area_served	Alice Wong	New York
0	REL$/broadcast/broadcast/area_served	Orchard House	Louisa May Alcott
0	REL$/broadcast/broadcast/area_served	The Guardian	Frank Kermode
0	REL$/broadcast/broadcast/area_served	Sands Point	Howard Gould
0	REL$/broadcast/broadcast/area_served	Max Gottlieb	Grainne Marmion
0	REL$/broadcast/broadcast/area_served	Olympia	Washington
0	REL$/broadcast/broadcast/area_served	Susan Meiselas	CD-ROM
0	REL$/broadcast/broadcast/area_served	Alternative	Russians
0	REL$/broadcast/broadcast/area_served	Hanna Schygulla	German
0	REL$/broadcast/broadcast/area_served	Ingram Micro	Santa Ana
